#SampleID,SampleType,Population,Subpopulation,Year,Month,Day,Name,Group,Subgroup,Type_CE,Stage,Visit,VisitLF,ScoreFaeces,Treatment,CIBDAI_1,CIBDAI_2,SignsDurationMonths,Localisation,StudyDurationWeeks,ConcurrentDiseases,LaboratoryFindings,Breed,Diet,AgeDays,Sex,NeuteringStatus,Run,Description,Sample_or_Control
sa291,Small_Intestine_Biopsy,NA,Intestine,2014,9,23,Cruze,ChronicEnteropathy,New_Study,Food_Responsive,Active,1,First,NA,Hypoallergenic,1,1,18,Small_Intestine,NA,None,WNL,Golden_Retriever,Hypoallergenic,1800,Male,Yes,1,CruzeSI_V1_Rep1_FVASLMML473,True Sample
sa95,Cytology_Brush,NA,Intestine,2014,10,7,Cruze,ChronicEnteropathy,New_Study,Food_Responsive,Remission,4,Last,NA,Hypoallergenic,1,1,18,Small_Intestine,NA,None,WNL,Golden_Retriever,Hypoallergenic,1800,Male,Yes,1,CruzeCB_V2_Rep1_FVASLMML475,True Sample
sa642,Colon_Biopsy,NA,Intestine,2014,10,7,Cruze,ChronicEnteropathy,New_Study,Food_Responsive,Remission,4,Last,NA,Hypoallergenic,1,1,18,Small_Intestine,NA,None,WNL,Golden_Retriever,Hypoallergenic,1800,Male,Yes,1,CruzeC_V2_Rep1_FVASLMML477,True Sample
sa293,Faeces,Total_Bacteria_IgA,IgA,2010,8,12,Jetta_Krop,ChronicEnteropathy,Old_Study,Food_Responsive,Active,1,First,6,Hypoallergenic,11,2,24,Mixed,NA,Atopy _developped_ after_ trial,WNL,Staffordhire_Bull_Terrier,Hypoallergenic,870,Male,Yes,1,Jetta_Krop_General_Presort_IgA_V1_Rep1_FVASLMML479,True Sample
sa169,Water_presort,Water_presort_IgA,IgA,2010,8,12,Jetta_Krop,ChronicEnteropathy,Old_Study,Food_Responsive,Active,1,First,6,Hypoallergenic,11,2,24,Mixed,NA,Atopy _developped_ after_ trial,WNL,Staffordhire_Bull_Terrier,Hypoallergenic,870,Male,Yes,1,Jetta_Krop_presort_IgA_V1_Rep1_FVASLMML481,Control Sample
sa69,Faeces,IgA+,IgA,2010,8,12,Jetta_Krop,ChronicEnteropathy,Old_Study,Food_Responsive,Active,1,First,6,Hypoallergenic,11,2,24,Mixed,NA,Atopy _developped_ after_ trial,WNL,Staffordhire_Bull_Terrier,Hypoallergenic,870,Male,Yes,1,Jetta_Krop_IgA+_V1_Rep1_FVASLMML483,True Sample
sa114,Faeces,IgA-,IgA,2010,8,12,Jetta_Krop,ChronicEnteropathy,Old_Study,Food_Responsive,Active,1,First,6,Hypoallergenic,11,2,24,Mixed,NA,Atopy _developped_ after_ trial,WNL,Staffordhire_Bull_Terrier,Hypoallergenic,870,Male,Yes,1,Jetta_Krop_IgA-_V1_Rep1_FVASLMML485,True Sample
sa569,Faeces,Total_Bacteria_IgA,IgA,2010,9,17,Jetta_Krop,ChronicEnteropathy,Old_Study,Food_Responsive,Remission,2,Last,2,Hypoallergenic,11,2,24,Mixed,NA,Atopy _developped_ after_ trial,WNL,Staffordhire_Bull_Terrier,Hypoallergenic,870,Male,Yes,1,Jetta_Krop_General_Presort_IgA_V2_Rep1_FVASLMML487,True Sample
sa25,Water_presort,Water_presort_IgA,IgA,2010,9,17,Jetta_Krop,ChronicEnteropathy,Old_Study,Food_Responsive,Remission,2,Last,2,Hypoallergenic,11,2,24,Mixed,NA,Atopy _developped_ after_ trial,WNL,Staffordhire_Bull_Terrier,Hypoallergenic,870,Male,Yes,1,Jetta_Krop_presort_IgA_V2_Rep1_FVASLMML489,Control Sample
sa173,Faeces,IgA+,IgA,2010,9,17,Jetta_Krop,ChronicEnteropathy,Old_Study,Food_Responsive,Remission,2,Last,2,Hypoallergenic,11,2,24,Mixed,NA,Atopy _developped_ after_ trial,WNL,Staffordhire_Bull_Terrier,Hypoallergenic,870,Male,Yes,1,Jetta_Krop_IgA+_V2_Rep1_FVASLMML491,True Sample
sa451,Faeces,IgA-,IgA,2010,9,17,Jetta_Krop,ChronicEnteropathy,Old_Study,Food_Responsive,Remission,2,Last,2,Hypoallergenic,11,2,24,Mixed,NA,Atopy _developped_ after_ trial,WNL,Staffordhire_Bull_Terrier,Hypoallergenic,870,Male,Yes,1,Jetta_Krop_IgA-_V2_Rep1_FVASLMML493,True Sample
sa28,Faeces,Total_Bacteria_IgG,IgG,2010,8,12,Jetta_Krop,ChronicEnteropathy,Old_Study,Food_Responsive,Active,1,First,6,Hypoallergenic,11,2,24,Mixed,NA,Atopy _developped_ after_ trial,WNL,Staffordhire_Bull_Terrier,Hypoallergenic,870,Male,Yes,1,Jetta_Krop_General_Presort_IgG_V1_Rep1_FVASLMML495,True Sample
sa596,Water_presort,Water_presort_IgG,IgG,2010,8,12,Jetta_Krop,ChronicEnteropathy,Old_Study,Food_Responsive,Active,1,First,6,Hypoallergenic,11,2,24,Mixed,NA,Atopy _developped_ after_ trial,WNL,Staffordhire_Bull_Terrier,Hypoallergenic,870,Male,Yes,1,Jetta_Krop_presort_IgG_V1_Rep1_FVASLMML497,Control Sample
sa254,Faeces,IgG+,IgG,2010,8,12,Jetta_Krop,ChronicEnteropathy,Old_Study,Food_Responsive,Active,1,First,6,Hypoallergenic,11,2,24,Mixed,NA,Atopy _developped_ after_ trial,WNL,Staffordhire_Bull_Terrier,Hypoallergenic,870,Male,Yes,1,Jetta_Krop_IgG+_V1_Rep1_FVASLMML499,True Sample
sa583,Faeces,IgG-,IgG,2010,8,12,Jetta_Krop,ChronicEnteropathy,Old_Study,Food_Responsive,Active,1,First,6,Hypoallergenic,11,2,24,Mixed,NA,Atopy _developped_ after_ trial,WNL,Staffordhire_Bull_Terrier,Hypoallergenic,870,Male,Yes,1,Jetta_Krop_IgG-_V1_Rep1_FVASLMML501,True Sample
sa298,Faeces,Total_Bacteria_IgG,IgG,2010,9,17,Jetta_Krop,ChronicEnteropathy,Old_Study,Food_Responsive,Remission,2,Last,2,Hypoallergenic,11,2,24,Mixed,NA,Atopy _developped_ after_ trial,WNL,Staffordhire_Bull_Terrier,Hypoallergenic,870,Male,Yes,1,Jetta_Krop_General_Presort_IgG_V2_Rep1_FVASLMML503,True Sample
sa490,Water_presort,Water_presort_IgG,IgG,2010,9,17,Jetta_Krop,ChronicEnteropathy,Old_Study,Food_Responsive,Remission,2,Last,2,Hypoallergenic,11,2,24,Mixed,NA,Atopy _developped_ after_ trial,WNL,Staffordhire_Bull_Terrier,Hypoallergenic,870,Male,Yes,1,Jetta_Krop_presort_IgG_V2_Rep1_FVASLMML505,Control Sample
sa116,Faeces,IgG+,IgG,2010,9,17,Jetta_Krop,ChronicEnteropathy,Old_Study,Food_Responsive,Remission,2,Last,2,Hypoallergenic,11,2,24,Mixed,NA,Atopy _developped_ after_ trial,WNL,Staffordhire_Bull_Terrier,Hypoallergenic,870,Male,Yes,1,Jetta_Krop_IgG+_V2_Rep1_FVASLMML507,True Sample
sa401,Faeces,IgG-,IgG,2010,9,17,Jetta_Krop,ChronicEnteropathy,Old_Study,Food_Responsive,Remission,2,Last,2,Hypoallergenic,11,2,24,Mixed,NA,Atopy _developped_ after_ trial,WNL,Staffordhire_Bull_Terrier,Hypoallergenic,870,Male,Yes,1,Jetta_Krop_IgG-_V2_Rep1_FVASLMML509,True Sample
sa222,Colon_Biopsy,NA,Intestine,2010,9,17,Jetta_Krop,ChronicEnteropathy,Old_Study,Food_Responsive,Remission,2,Last,NA,Hypoallergenic,11,2,24,Mixed,NA,Atopy _developped_ after_ trial,WNL,Staffordhire_Bull_Terrier,Hypoallergenic,870,Male,Yes,1,KropC_V2_Rep1_FVASLMML511,True Sample
sa370,Water_negative,NA,NA,NA,NA,NA,Negative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Negative_Rep1_FVASLMML513,Control Sample
sa331,Small_Intestine_Biopsy,NA,Intestine,2010,9,17,Jetta_Krop,ChronicEnteropathy,Old_Study,Food_Responsive,Remission,2,Last,NA,Hypoallergenic,11,2,24,Mixed,NA,Atopy _developped_ after_ trial,WNL,Staffordhire_Bull_Terrier,Hypoallergenic,870,Male,Yes,1,KropSI_V2_Rep1_FVASLMML515,True Sample
sa696,Colon_Biopsy,NA,Intestine,2010,8,12,Jetta_Krop,ChronicEnteropathy,Old_Study,Food_Responsive,Active,1,First,NA,Hypoallergenic,11,2,24,Mixed,NA,Atopy _developped_ after_ trial,WNL,Staffordhire_Bull_Terrier,Hypoallergenic,870,Male,Yes,1,KropC_V1_Rep1_FVASLMML517,True Sample
sa446,Small_Intestine_Biopsy,NA,Intestine,2010,8,12,Jetta_Krop,ChronicEnteropathy,Old_Study,Food_Responsive,Active,1,First,NA,Hypoallergenic,11,2,24,Mixed,NA,Atopy _developped_ after_ trial,WNL,Staffordhire_Bull_Terrier,Hypoallergenic,870,Male,Yes,1,KropSI_V1_Rep1_FVASLMML519,True Sample
sa517,Faeces,Total_Bacteria_IgA,IgA,2014,11,12,Millie_Hurley,ChronicEnteropathy,New_Study,Corticoid_Responsive,Remission,2,Last,2,Hypoallergenic_Oxytetracycline_200mg_prednisolone_Clorambucil_Creon_Amoxicilin,7,0,14,Mixed,NA,PLE_EPI,Mild_Anemia_Neutrophilia_Increase_ALT_Hypoproteinemia_Hypoalbuminemia_ITU,Labrador_Retriever,Hypoallergenic,3600,Female,Yes,1,Millie_Hurley_General_Presort_IgA_V2_Rep1_FVASLMML521,True Sample
sa106,Water_presort,Water_presort_IgA,IgA,2014,11,12,Millie_Hurley,ChronicEnteropathy,New_Study,Corticoid_Responsive,Remission,2,Last,2,Hypoallergenic_Oxytetracycline_200mg_prednisolone_Clorambucil_Creon_Amoxicilin,7,0,14,Mixed,NA,PLE_EPI,Mild_Anemia_Neutrophilia_Increase_ALT_Hypoproteinemia_Hypoalbuminemia_ITU,Labrador_Retriever,Hypoallergenic,3600,Female,Yes,1,Millie_Hurley_presort_IgA_V2_Rep1_FVASLMML523,Control Sample
sa548,Faeces,IgA+,IgA,2014,11,12,Millie_Hurley,ChronicEnteropathy,New_Study,Corticoid_Responsive,Remission,2,Last,2,Hypoallergenic_Oxytetracycline_200mg_prednisolone_Clorambucil_Creon_Amoxicilin,7,0,14,Mixed,NA,PLE_EPI,Mild_Anemia_Neutrophilia_Increase_ALT_Hypoproteinemia_Hypoalbuminemia_ITU,Labrador_Retriever,Hypoallergenic,3600,Female,Yes,1,Millie_Hurley_IgA+_V2_Rep1_FVASLMML525,True Sample
sa406,Faeces,IgA-,IgA,2014,11,12,Millie_Hurley,ChronicEnteropathy,New_Study,Corticoid_Responsive,Remission,2,Last,2,Hypoallergenic_Oxytetracycline_200mg_prednisolone_Clorambucil_Creon_Amoxicilin,7,0,14,Mixed,NA,PLE_EPI,Mild_Anemia_Neutrophilia_Increase_ALT_Hypoproteinemia_Hypoalbuminemia_ITU,Labrador_Retriever,Hypoallergenic,3600,Female,Yes,1,Millie_Hurley_IgA-_V2_Rep1_FVASLMML527,True Sample
sa161,Cytology_Brush,NA,Intestine,2014,11,12,Millie_Hurley,ChronicEnteropathy,New_Study,Corticoid_Responsive,Remission,2,Last,NA,Hypoallergenic_Oxytetracycline_200mg_prednisolone_Clorambucil_Creon_Amoxicilin,7,0,14,Mixed,NA,PLE_EPI,Mild_Anemia_Neutrophilia_Increase_ALT_Hypoproteinemia_Hypoalbuminemia_ITU,Labrador_Retriever,Hypoallergenic,3600,Female,Yes,1,MillieCB_V2_Rep1_FVASLMML529,True Sample
sa300,Small_Intestine_Biopsy,NA,Intestine,2014,11,12,Millie_Hurley,ChronicEnteropathy,New_Study,Corticoid_Responsive,Remission,2,Last,NA,Hypoallergenic_Oxytetracycline_200mg_prednisolone_Clorambucil_Creon_Amoxicilin,7,0,14,Mixed,NA,PLE_EPI,Mild_Anemia_Neutrophilia_Increase_ALT_Hypoproteinemia_Hypoalbuminemia_ITU,Labrador_Retriever,Hypoallergenic,3600,Female,Yes,1,MillieSI_V2_Rep1_FVASLMML531,True Sample
sa179,Small_Intestine_Biopsy,NA,Intestine,2014,2,21,Millie_Hurley,ChronicEnteropathy,New_Study,Corticoid_Responsive,Active,1,First,NA,Hypoallergenic_Oxytetracycline_200mg_prednisolone_Clorambucil_Creon_Amoxicilin,7,0,14,Mixed,NA,PLE_EPI,Mild_Anemia_Neutrophilia_Increase_ALT_Hypoproteinemia_Hypoalbuminemia_ITU,Labrador_Retriever,Hypoallergenic,3600,Female,Yes,1,MillieSI_V1_Rep1_FVASLMML533,True Sample
sa700,Mock_community,NA,NA,NA,NA,NA,Positive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Positive_mock_community_Rep1_FVASLMML535,True Sample
sa426,Faeces,Total_Bacteria_IgG,IgG,2014,11,12,Millie_Hurley,ChronicEnteropathy,New_Study,Corticoid_Responsive,Remission,2,Last,2,Hypoallergenic_Oxytetracycline_200mg_prednisolone_Clorambucil_Creon_Amoxicilin,7,0,14,Mixed,NA,PLE_EPI,Mild_Anemia_Neutrophilia_Increase_ALT_Hypoproteinemia_Hypoalbuminemia_ITU,Labrador_Retriever,Hypoallergenic,3600,Female,Yes,1,Millie_Hurley_General_Presort_IgG_V2_Rep1_FVASLMML537,True Sample
sa607,Water_presort,Water_presort_IgG,IgG,2014,11,12,Millie_Hurley,ChronicEnteropathy,New_Study,Corticoid_Responsive,Remission,2,Last,2,Hypoallergenic_Oxytetracycline_200mg_prednisolone_Clorambucil_Creon_Amoxicilin,7,0,14,Mixed,NA,PLE_EPI,Mild_Anemia_Neutrophilia_Increase_ALT_Hypoproteinemia_Hypoalbuminemia_ITU,Labrador_Retriever,Hypoallergenic,3600,Female,Yes,1,Millie_Hurley_presort_IgG_V2_Rep1_FVASLMML539,Control Sample
sa350,Faeces,IgG+,IgG,2014,11,12,Millie_Hurley,ChronicEnteropathy,New_Study,Corticoid_Responsive,Remission,2,Last,2,Hypoallergenic_Oxytetracycline_200mg_prednisolone_Clorambucil_Creon_Amoxicilin,7,0,14,Mixed,NA,PLE_EPI,Mild_Anemia_Neutrophilia_Increase_ALT_Hypoproteinemia_Hypoalbuminemia_ITU,Labrador_Retriever,Hypoallergenic,3600,Female,Yes,1,Millie_Hurley_IgG+_V2_Rep1_FVASLMML541,True Sample
sa472,Faeces,IgG-,IgG,2014,11,12,Millie_Hurley,ChronicEnteropathy,New_Study,Corticoid_Responsive,Remission,2,Last,2,Hypoallergenic_Oxytetracycline_200mg_prednisolone_Clorambucil_Creon_Amoxicilin,7,0,14,Mixed,NA,PLE_EPI,Mild_Anemia_Neutrophilia_Increase_ALT_Hypoproteinemia_Hypoalbuminemia_ITU,Labrador_Retriever,Hypoallergenic,3600,Female,Yes,1,Millie_Hurley_IgG-_V2_Rep1_FVASLMML543,True Sample
sa27,Colon_Biopsy,NA,Intestine,2014,11,12,Millie_Hurley,ChronicEnteropathy,New_Study,Corticoid_Responsive,Remission,2,Last,NA,Hypoallergenic_Oxytetracycline_200mg_prednisolone_Clorambucil_Creon_Amoxicilin,7,0,14,Mixed,NA,PLE_EPI,Mild_Anemia_Neutrophilia_Increase_ALT_Hypoproteinemia_Hypoalbuminemia_ITU,Labrador_Retriever,Hypoallergenic,3600,Female,Yes,1,MillieC_V2_Rep1_FVASLMML545,True Sample
sa465,Colon_Biopsy,NA,Intestine,2014,2,21,Millie_Hurley,ChronicEnteropathy,New_Study,Corticoid_Responsive,Active,1,First,NA,Hypoallergenic_Oxytetracycline_200mg_prednisolone_Clorambucil_Creon_Amoxicilin,7,0,14,Mixed,NA,PLE_EPI,Mild_Anemia_Neutrophilia_Increase_ALT_Hypoproteinemia_Hypoalbuminemia_ITU,Labrador_Retriever,Hypoallergenic,3600,Female,Yes,1,MillieC_V1_Rep1_FVASLMML547,True Sample
sa604,Buffer_microkit,NA,NA,NA,NA,NA,Buffer_microkit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Buffer_micro_Rep1_FVASLMML549,Control Sample
sa532,Buffer_minikit,NA,NA,NA,NA,NA,Buffer_minikit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,buffer_mini_Rep1_FVASLMML551,Control Sample
sa589,Water_WEHI,NA,NA,NA,NA,NA,Water_WEHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WATER_WEHI_Rep1_FVASLMML553,Control Sample
sa262,Water_WEHI,NA,NA,NA,NA,NA,Water_WEHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WATER_WEHI_Rep1_FVASLMML555,Control Sample
sa29,Water_WEHI,NA,NA,NA,NA,NA,Water_WEHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,WATER_WEHI_Rep1_FVASLMML557,Control Sample
sa285,Interun_control,NA,NA,NA,NA,NA,Interun_control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Interun_control_Rep1_FVASLMML559,True Sample
sa284,Faeces,Total_Bacteria_IgA,IgA,2014,10,7,Ellie,Healthy,NA,NA,NA,1,NA,3,None,NA,NA,NA,NA,NA,NA,None,Cairn_Terrier,T_D_Hills,1825,Female,Yes,1,Ellie_Presort_General_IgA_V1_Rep1_FVASLMML561,True Sample
sa354,Water_presort,Water_presort_IgA,IgA,2014,10,7,Ellie,Healthy,NA,NA,NA,1,NA,3,None,NA,NA,NA,NA,NA,NA,None,Cairn_Terrier,T_D_Hills,1825,Female,Yes,1,Ellie_presort_IgA_V1_Rep1_FVASLMML563,Control Sample
sa281,Faeces,IgA+,IgA,2014,10,7,Ellie,Healthy,NA,NA,NA,1,NA,3,None,NA,NA,NA,NA,NA,NA,None,Cairn_Terrier,T_D_Hills,1825,Female,Yes,1,Ellie_IgA+_V1_Rep1_FVASLMML565,True Sample
sa103,Faeces,IgA-,IgA,2014,10,7,Ellie,Healthy,NA,NA,NA,1,NA,3,None,NA,NA,NA,NA,NA,NA,None,Cairn_Terrier,T_D_Hills,1825,Female,Yes,1,Ellie_IgA-_V1_Rep1_FVASLMML567,True Sample
sa48,Faeces,Total_Bacteria_IgA,IgA,2014,11,18,Ellie,Healthy,NA,NA,NA,2,NA,3,None,NA,NA,NA,NA,NA,NA,None,Cairn_Terrier,T_D_Hills,1825,Female,Yes,1,Ellie_Presort_General_IgA_V2_Rep1_FVASLMML569,True Sample
sa686,Water_presort,Water_presort_IgA,IgA,2014,11,18,Ellie,Healthy,NA,NA,NA,2,NA,3,None,NA,NA,NA,NA,NA,NA,None,Cairn_Terrier,T_D_Hills,1825,Female,Yes,1,Ellie_presort_IgA_V2_Rep1_FVASLMML571,Control Sample
sa386,Faeces,IgA+,IgA,2014,11,18,Ellie,Healthy,NA,NA,NA,2,NA,3,None,NA,NA,NA,NA,NA,NA,None,Cairn_Terrier,T_D_Hills,1825,Female,Yes,1,Ellie_IgA+_V2_Rep1_FVASLMML573,True Sample
sa484,Faeces,IgA-,IgA,2014,11,18,Ellie,Healthy,NA,NA,NA,2,NA,3,None,NA,NA,NA,NA,NA,NA,None,Cairn_Terrier,T_D_Hills,1825,Female,Yes,1,Ellie_IgA-_V2_Rep1_FVASLMML575,True Sample
sa240,Faeces,Total_Bacteria_IgA,IgA,2015,1,29,TimTam,ChronicEnteropathy,New_Study,Food_Responsive,Active,1,First,2,Z_D_Hills,7,4,12,Mixed,NA,Otitis_Dermatitis,WNL,Labrador_Retriever,Z_D_Hills,3420,Female,Yes,1,TimTam_General_Presort_IgA_V1_Rep1_FVASLMML577,True Sample
sa71,Water_presort,Water_presort_IgA,IgA,2015,1,29,TimTam,ChronicEnteropathy,New_Study,Food_Responsive,Active,1,First,2,Z_D_Hills,7,4,12,Mixed,NA,Otitis_Dermatitis,WNL,Labrador_Retriever,Z_D_Hills,3420,Female,Yes,1,TimTam_presort_IgA_V1_Rep1_FVASLMML579,Control Sample
sa664,Faeces,IgA+,IgA,2015,1,29,TimTam,ChronicEnteropathy,New_Study,Food_Responsive,Active,1,First,2,Z_D_Hills,7,4,12,Mixed,NA,Otitis_Dermatitis,WNL,Labrador_Retriever,Z_D_Hills,3420,Female,Yes,1,TimTam_IgA+_V1_Rep1_FVASLMML581,True Sample
sa110,Faeces,IgA-,IgA,2015,1,29,TimTam,ChronicEnteropathy,New_Study,Food_Responsive,Active,1,First,2,Z_D_Hills,7,4,12,Mixed,NA,Otitis_Dermatitis,WNL,Labrador_Retriever,Z_D_Hills,3420,Female,Yes,1,TimTam_IgA-_V1_Rep1_FVASLMML583,True Sample
sa324,Faeces,Total_Bacteria_IgG,IgG,2014,10,7,Ellie,Healthy,NA,NA,NA,1,NA,3,None,NA,NA,NA,NA,NA,NA,None,Cairn_Terrier,T_D_Hills,1825,Female,Yes,1,Ellie_Presort_General_IgG_V1_Rep1_FVASLMML585,True Sample
sa510,Water_presort,Water_presort_IgG,IgG,2014,10,7,Ellie,Healthy,NA,NA,NA,1,NA,3,None,NA,NA,NA,NA,NA,NA,None,Cairn_Terrier,T_D_Hills,1825,Female,Yes,1,Ellie_presort_IgG_V1_Rep1_FVASLMML587,Control Sample
sa672,Faeces,IgG+,IgG,2014,10,7,Ellie,Healthy,NA,NA,NA,1,NA,3,None,NA,NA,NA,NA,NA,NA,None,Cairn_Terrier,T_D_Hills,1825,Female,Yes,1,Ellie_IgG+_V1_Rep1_FVASLMML589,True Sample
sa247,Faeces,IgG-,IgG,2014,10,7,Ellie,Healthy,NA,NA,NA,1,NA,3,None,NA,NA,NA,NA,NA,NA,None,Cairn_Terrier,T_D_Hills,1825,Female,Yes,1,Ellie_IgG-_V1_Rep1_FVASLMML591,True Sample
sa654,Faeces,Total_Bacteria_IgG,IgG,2014,11,18,Ellie,Healthy,NA,NA,NA,2,NA,3,None,NA,NA,NA,NA,NA,NA,None,Cairn_Terrier,T_D_Hills,1825,Female,Yes,1,Ellie_Presort_General_IgG_V2_Rep1_FVASLMML593,True Sample
sa512,Water_presort,Water_presort_IgG,IgG,2014,11,18,Ellie,Healthy,NA,NA,NA,2,NA,3,None,NA,NA,NA,NA,NA,NA,None,Cairn_Terrier,T_D_Hills,1825,Female,Yes,1,Ellie_presort_IgG_V2_Rep1_FVASLMML595,Control Sample
sa552,Faeces,IgG+,IgG,2014,11,18,Ellie,Healthy,NA,NA,NA,2,NA,3,None,NA,NA,NA,NA,NA,NA,None,Cairn_Terrier,T_D_Hills,1825,Female,Yes,1,Ellie_IgG+_V2_Rep1_FVASLMML597,True Sample
sa616,Faeces,IgG-,IgG,2014,11,18,Ellie,Healthy,NA,NA,NA,2,NA,3,None,NA,NA,NA,NA,NA,NA,None,Cairn_Terrier,T_D_Hills,1825,Female,Yes,1,Ellie_IgG-_V2_Rep1_FVASLMML599,True Sample
sa26,Faeces,Total_Bacteria_IgG,IgG,2015,1,29,TimTam,ChronicEnteropathy,New_Study,Food_Responsive,Active,1,First,2,Z_D_Hills,7,4,12,Mixed,NA,Otitis_Dermatitis,WNL,Labrador_Retriever,Z_D_Hills,3420,Female,Yes,1,TimTam_General_Presort_IgG_V1_Rep1_FVASLMML601,True Sample
sa662,Water_presort,Water_presort_IgG,IgG,2015,1,29,TimTam,ChronicEnteropathy,New_Study,Food_Responsive,Active,1,First,2,Z_D_Hills,7,4,12,Mixed,NA,Otitis_Dermatitis,WNL,Labrador_Retriever,Z_D_Hills,3420,Female,Yes,1,TimTam_presort_IgG_V1_Rep1_FVASLMML603,Control Sample
sa405,Faeces,IgG+,IgG,2015,1,29,TimTam,ChronicEnteropathy,New_Study,Food_Responsive,Active,1,First,2,Z_D_Hills,7,4,12,Mixed,NA,Otitis_Dermatitis,WNL,Labrador_Retriever,Z_D_Hills,3420,Female,Yes,1,TimTam_IgG+_V1_Rep1_FVASLMML605,True Sample
sa345,Faeces,IgG-,IgG,2015,1,29,TimTam,ChronicEnteropathy,New_Study,Food_Responsive,Active,1,First,2,Z_D_Hills,7,4,12,Mixed,NA,Otitis_Dermatitis,WNL,Labrador_Retriever,Z_D_Hills,3420,Female,Yes,1,TimTam_IgG-_V1_Rep1_FVASLMML607,True Sample
sa289,Faeces,Total_Bacteria_IgA,IgA,2015,4,10,TimTam,ChronicEnteropathy,New_Study,Food_Responsive,Remission,2,Last,2,Z_D_Hills,7,4,12,Mixed,NA,Otitis_Dermatitis,WNL,Labrador_Retriever,Z_D_Hills,3420,Female,Yes,1,TimTam__General_Presort_IgA_V2_Rep1_FVASLMML609,True Sample
sa104,Water_presort,Water_presort_IgA,IgA,2015,4,10,TimTam,ChronicEnteropathy,New_Study,Food_Responsive,Remission,2,Last,2,Z_D_Hills,7,4,12,Mixed,NA,Otitis_Dermatitis,WNL,Labrador_Retriever,Z_D_Hills,3420,Female,Yes,1,TimTam_presort_IgA_V2_Rep1_FVASLMML611,Control Sample
sa447,Faeces,IgA+,IgA,2015,4,10,TimTam,ChronicEnteropathy,New_Study,Food_Responsive,Remission,2,Last,2,Z_D_Hills,7,4,12,Mixed,NA,Otitis_Dermatitis,WNL,Labrador_Retriever,Z_D_Hills,3420,Female,Yes,1,TimTam_IgA+_V2_Rep1_FVASLMML613,True Sample
sa655,Faeces,IgA-,IgA,2015,4,10,TimTam,ChronicEnteropathy,New_Study,Food_Responsive,Remission,2,Last,2,Z_D_Hills,7,4,12,Mixed,NA,Otitis_Dermatitis,WNL,Labrador_Retriever,Z_D_Hills,3420,Female,Yes,1,TimTam_IgA-_V2_Rep1_FVASLMML615,True Sample
sa83,Faeces,Total_Bacteria_IgG,IgG,2015,4,10,TimTam,ChronicEnteropathy,New_Study,Food_Responsive,Remission,2,Last,2,Z_D_Hills,7,4,12,Mixed,NA,Otitis_Dermatitis,WNL,Labrador_Retriever,Z_D_Hills,3420,Female,Yes,1,TimTam__General_Presort_IgG_V2_Rep1_FVASLMML617,True Sample
sa17,Water_presort,Water_presort_IgG,IgG,2015,4,10,TimTam,ChronicEnteropathy,New_Study,Food_Responsive,Remission,2,Last,2,Z_D_Hills,7,4,12,Mixed,NA,Otitis_Dermatitis,WNL,Labrador_Retriever,Z_D_Hills,3420,Female,Yes,1,TimTam_presort_IgG_V2_Rep1_FVASLMML619,Control Sample
sa466,Faeces,IgG+,IgG,2015,4,10,TimTam,ChronicEnteropathy,New_Study,Food_Responsive,Remission,2,Last,2,Z_D_Hills,7,4,12,Mixed,NA,Otitis_Dermatitis,WNL,Labrador_Retriever,Z_D_Hills,3420,Female,Yes,1,TimTam_IgG+_V2_Rep1_FVASLMML621,True Sample
sa150,Faeces,IgG-,IgG,2015,4,10,TimTam,ChronicEnteropathy,New_Study,Food_Responsive,Remission,2,Last,2,Z_D_Hills,7,4,12,Mixed,NA,Otitis_Dermatitis,WNL,Labrador_Retriever,Z_D_Hills,3420,Female,Yes,1,TimTam_IgG-_V2_Rep1_FVASLMML623,True Sample
sa423,Colon_Biopsy,NA,Intestine,2015,1,29,TimTam,ChronicEnteropathy,New_Study,Food_Responsive,Active,1,First,NA,Z_D_Hills,7,4,12,Mixed,NA,Otitis_Dermatitis,WNL,Labrador_Retriever,Z_D_Hills,3420,Female,Yes,1,TimtamC_V1_Rep1_FVASLMML625,True Sample
